id,title,author,created_at,closed_at,labels,body
918520224,Fix walking in ground after standing up under pushbutton,mrkubax10,2022-04-25 19:07:47+00:00,2022-05-17 19:28:26+00:00,{},Fixes #2197 
911208441,Disabled option to change owls' carried object,Semphriss,2022-04-16 05:47:48+00:00,2022-09-12 00:53:03+00:00,{},"The feature was excessively broken and resulted in crashes or excessively weird behavior. Since it hasn't received any attention lately, I disabled it so people don't accidentally use a broken feature (and because it feels unclean to have an unpolished feature available). I did not remove code directly, to make it easier it someone, someday, wants to fix it and re-enable it."
897175016,"Make objects carried by owl selected from list, fix issues with owl carrying objects other than skydive",mrkubax10,2022-04-01 09:54:01+00:00,2022-10-06 19:42:40+00:00,{},
885025986,Better OpenGL detection,mrkubax10,2022-03-21 16:07:36+00:00,2022-09-12 01:26:10+00:00,{},This PR makes VideoSystem use OpenGL version information reported by OS when determining which OpenGL version to use.
884962253,Reset bumper velocity on climb,Semphriss,2022-03-21 15:14:24+00:00,2022-04-16 11:42:42+00:00,{},"When Tux grabs a climbable, the velocity and acceleration from the physics reset; however, the boost (set by a sideways bumper) does not. This PR fixes this oversight.

To reproduce: place a climbable next to a bumper, and try to grab the climbable while bumping. Tux will slip out of the climbable zone."
884256582,Fix rocks not hurting,mrkubax10,2022-03-20 20:54:11+00:00,2022-07-06 04:01:48+00:00,{},
884177513,Fix editor background jump,mrkubax10,2022-03-20 13:52:59+00:00,2022-03-30 11:00:41+00:00,{},Fixes #2174 
883601499,Fixes (and review flag) for #2171,Semphriss,2022-03-18 16:23:34+00:00,2022-03-19 18:57:07+00:00,{},"Fixes after merging #2171.

(Full story is that I merged it by accident when I should've merged another PR, and developers didn't have the time to review it, so I'm opening this new PR to collect the wanted fixes for #2171)"
882973334,Tilemap tint also affect their lighting,Semphriss,2022-03-17 23:19:04+00:00,2022-03-18 16:15:46+00:00,{},Complements #2023 by allowing the lighting produced my a tilemap (e. g. torches and lava tiles) to be tinted according to the tilemap's tint.
882151462,"Tweaked the water level in `bonus1/thompson-level2.stl` (""Bad Guys Stink!"")",Pheazant,2022-03-17 07:18:06+00:00,2022-03-17 17:04:20+00:00,{},"Lowered the water level in the starting area of `bonus1/thompson-level2.stl` (""Bad Guys Stink!"") by one tile. This prevents awkward shallow water behaviour in several spots, and makes the water level consistent with a later section.

![image](https://user-images.githubusercontent.com/101694936/158756020-fc5f3943-0342-4967-815e-a967726ea087.png)

Also adds background water in the following two spots (arbitrary decision, I think it looks nice):

![image](https://user-images.githubusercontent.com/101694936/158756156-113922cd-26b3-4b92-ab59-258c44a6df5c.png)
![image](https://user-images.githubusercontent.com/101694936/158756171-8ca8d1af-f889-4088-a735-c096a469503b.png)

Closes #2157."
882104134,Removed some unreachable enemies from Bonus Island II.,Pheazant,2022-03-17 05:52:35+00:00,2022-03-17 17:06:26+00:00,{},"These seem unintentional.

Allows the corresponding levels to be 100%ed."
882084152,Proposing an alternate goalpost for secret exits.,Pheazant,2022-03-17 05:08:03+00:00,2022-03-19 19:05:08+00:00,{},"The way secret exits are currently handled in SuperTux is not obvious. The current paths are straightforward enough, but whether an exit after a secret area is a big shortcut or an alternate path should be more apparent to the player.

This change proposes an alternate goalpost design with an inoffensive placeholder graphic. The new goalposts are added to `world1/icy_valley.stl` and `world2/crumbling_path.stl`
 
Similar ways of marking secret exits can be observed in the [New Super Mario Bros. series](https://www.mariowiki.com/Goal_Pole_(secret)).

<details>
<summary>Screenshots</summary>

![image](https://user-images.githubusercontent.com/101694936/158740622-51d0c627-9e8e-4f68-9b6e-f6060263ad71.png)


![image](https://user-images.githubusercontent.com/101694936/158740566-83d7b555-9c92-403b-9a5b-bd5679c24abc.png)
</details>"
881086466,Fixed panning of ambient sounds.,Pheazant,2022-03-16 08:48:13+00:00,2022-03-18 15:56:57+00:00,{},"Fix panning for the ambient sound level object.

Before it used to come from the left more, most likely from the origin point.

This patch makes position-based stereo not apply to ambient sounds.

The change is most noticeable (and tested) in the starting area of `world2/lost_village.stl`."
880721346,New BadGuy: Crusher with roots,Semphriss,2022-03-15 21:25:41+00:00,2022-03-18 16:14:12+00:00,{},"https://user-images.githubusercontent.com/66701383/158475089-6976cf77-016f-456d-906c-7381a09a5745.mp4

Collaboration with @Rusty-Box: A special crusher which spawns 3 roots on each side when hitting the ground!

Roots will not spawn if the nearby terrain is not level, to avoid having flying roots or roots in the ground."
880653327,Fix debug/optimized keyword issue on CMake/Win32,Grumbel,2022-03-15 20:31:24+00:00,2022-03-16 01:22:30+00:00,{},
878432817,Replace Rectf with plain floats to avoid assert(),Grumbel,2022-03-13 17:16:16+00:00,2022-03-13 18:40:37+00:00,{},"If request.rect is close to zero in width/height the code might
produce an invalid Rectf (left > right, top > bottom) due to float
imprecision. Going with plain floats avoids this unnecessary check.

Fixes #2167"
878422594,Remove redundant _SQ64 define,Grumbel,2022-03-13 16:23:22+00:00,2022-03-13 19:41:53+00:00,{},"This is already defined in the Squirrel itself:

* external/squirrel/CMakeLists.txt:49"
874846799,Fixed coin path in Entrance to the Cave,Semphriss,2022-03-09 02:14:53+00:00,2022-03-17 13:03:28+00:00,{},"Fixes #2149 and overrides #2162

The coin path has been designed to:
- Looks like a parabola, indicating clearly that this is a jump
- Be reproducible both as small and big Tux with the same ease
- Be compatible with different gameplay styles: with or without momentum, hitting the bumper in the middle or on either edge, jumping on the trampoline a few times before jumping, hesitations, etc. Note that the range the possible jumps cover is too wide for the coins to be placed in such a way to cover all of them; I favored rewarding the most comfortable-looking path.

I encourage people to test those changes to see if it feels comfortable enough to use.

I chose to retain the same number of coins and not to adjust the trampoline height to keep changes at a minimum and to retain a user experience as close as possible to the original intent. If it is not considered important, I can adjust the trampoline height to avoid having Tux partially clipping out of the sector from jumping on the trampoline.

https://user-images.githubusercontent.com/66701383/157359196-31663a3e-1021-4a41-a6d1-c13fcdfa71a4.mp4"
874055526,"Refactor CMakeLists.txt, split into smaller pieces, accept more system libraries",Grumbel,2022-03-08 10:48:31+00:00,2022-03-13 20:37:56+00:00,{},"Change CMakeLists.txt to look for system libraries whenever possible for squirrel, SDL2_ttf, tinygettext, etc. and use them instead of external/. 

Some -DUSE_SYSTEM_... options are still missing."
873330388,Minor fix to make all coins collectable in level Entrance To The Cave,ztianyang,2022-03-07 16:45:25+00:00,2022-03-08 08:49:25+00:00,{},"I modified the level so that all of the coins in the level ""Entrance to the Cave"" can be collected.

Closes #2149


https://user-images.githubusercontent.com/59285502/157077000-51ec6648-e2f9-4408-9208-43fb4c8052ae.mp4

"
873261188,Upgrade to squirrel 3.2,Grumbel,2022-03-07 15:40:08+00:00,2022-03-07 20:05:10+00:00,{},
870803166,Make changing userdir affect console output files,mrkubax10,2022-03-03 16:53:55+00:00,2022-03-03 17:02:37+00:00,{},
855684723,Fix FreeBSD builds,Semphriss,2022-02-17 16:37:28+00:00,2022-02-19 20:02:53+00:00,{},Related to [this upstream issue](https://github.com/vmactions/freebsd-vm/issues/38).
854800518,Fix music not playing,mrkubax10,2022-02-16 20:26:24+00:00,2022-03-02 19:27:26+00:00,{},Fixes issue when some music doesn't want to play
841742532,"Keep music across sectors, if the name and path of music file match",Vankata453,2022-02-07 13:32:29+00:00,2022-03-02 19:24:26+00:00,{},"When there are two sectors and both have the same music, respawning in the other and noticing the music restarts from the beginning may be a bit unsatisfactory. This PR fixes that issue, by checking if the path to the music file, the sector's `MusicObject` uses, is equal to the one of the other sector.

Also modifies levels ""Tux The Builder"" and ""Lost Village"" from `world2`, to make them support this.

(@Zwatotem has requested a review for this PR, mentioning them here.)"
841346546,Display the world select properly on small screens/windows,Semphriss,2022-02-07 06:00:51+00:00,2022-03-02 19:24:19+00:00,{},"Tested on 320x200 resolution without magnification, which even the game does not support.

Fixes #2090 "
841338549,Level time improvements,Semphriss,2022-02-07 05:40:58+00:00,2022-03-02 19:24:07+00:00,{},"Fixes #2143 

As discussed in #2060, this implements the most popular opinion: Level Time is retained throughout deaths involving a respawn at a checkpoint. The time will keep running down and never go back up until checkpoints are cleared (either as a result of running out of time, or by resetting the level manually).

Note that this design involves code both in the LevelTime object and in the GameSession class; this is necessary because taking the checkpoint coins is handled directly in player.cpp, which happens at the moment of dying, not resetting. I would welcome a proposal that would help fix this, if any.

This also fixes a bug with the timer running despite all players being either dead, dying of winning."
841097222,Allow vertical peeking even if Tux isn't standing on the ground,Narre,2022-02-06 15:48:56+00:00,2022-02-16 23:08:28+00:00,{},"I've got no idea why this wasn't always the case, if there's a reason and this PR breaks something, please let me know. The inability to peek up/down mid-air always bothered me a bit, but now swimming is a thing, and the inability to use this feature in water just creates a bad player experience.

This PR removes the check that prevented vertical peeking unless Tux was standing on solid ground."
841026839,Hidden levelsets made visible with Developer Mode,Vankata453,2022-02-06 09:08:29+00:00,2022-03-17 12:54:28+00:00,{},"Using Developer Mode will show levelsets, that have `hide-from-contribs` set to `true` and are not visible to the regular user. This applies to the ""Contrib Levels"" menus, as well as the level editor. Also adds `(contrib-type ""official"")` to some official levelsets, so they show up as ""Official Contrib Levels""."
840993782,new level stat icons,Frostwithasideofsalt,2022-02-06 04:38:18+00:00,2022-02-24 19:01:04+00:00,{},i made new level stat icons (see changed files to see new ones) 
840957847,"More forgiving explosions, less bouncy bombs",weluvgoatz,2022-02-05 23:29:09+00:00,2022-03-02 15:00:33+00:00,{},This PR makes throwing bombs to activate bricks/weak blocks more forgiving by giving the explosions a larger affect range and making bombs bounce less intensely when hitting solids.
840938897,Add controller rumble support,Epicalert,2022-02-05 21:01:03+00:00,2022-03-17 12:55:54+00:00,{},"When using a controller, rumble events will be sent with
`SDL_GameControllerRumble()`.

Rumble events are sent in the following situations:
- player death
- player hurt
- bad guy squished
- bad guy killed
- block hit
- buttjump hit

Tested on Arch Linux, Linux 5.16.3, Xbox One Controller (version 1)"
840192507,Complete overhaul of major tilesets + extras,Rusty-Box,2022-02-04 12:01:35+00:00,2022-10-06 07:15:23+00:00,"{'involves:editor': 1, 'category:design': 1}","This PR provides heavy changes to all major level assets from both **Icy Island** and **Rooted Forest**, as well as re-introduce the old ghost forest theme as the new **Corrupted Forest**.

---

**Initial changes include the following:**
- Revamped forest tileset
- Revamped underground forest tileset
- New corrupted forest tileset
- New corrupted underground forest tileset
- New Ghost Tree roots tileset
- Updated trees for both normal and corrupted forest
- Updated background assets for both normal and corrupted forest
- Updated spikevine graphics
- Autotiling for all major forest tilesets
- New goal houses for both normal and corrupted forest
- Remove all the unneeded/outdated graphics

**With patch 1, the following was also added:**
- Updated snow surface tileset
- Improved ice cave tileset
- Theme specific block overlays
- Updated castle tilesets
- New Ruins tileset
- Wall torch variant for torch object
- Floor tile for goal post
- Normal and corrupted flowers for the forest theme
- New sign to indicate the requirement of bombs
- Removal of more old/unneeded graphics

**With patch 2, the following was also added:**

- Updated visuals for the Pogonia plant
- Improved pipe graphics
- Improved chain tiles
- Added outlines to the Halloween tileset
- Add spikes for the Ruin tileset
- Improved looks + new animation for unstable tiles
- Add missing outlines to Retro tilesets
- Minor changes to the pumpkin house
- Add autotiling for Halloween, Ice Chunk and Snow Fort tileset
- Fixed error hiding corrupted plant tile
- Removed several tiles from tilegroups which are going to be heavily changed or removed entirely soon

**With patch 3, the following was also added:**

- Update visuals for weakblocks (i.e. meltbox and strawbox)
- Improve and tweaked igloo decals
- Update poles
- New goalpost variant for secret level exits
- New flag design + animation
- Improve and new crystal background elements
- New bridge tilesets (frozen and un-frozen)
- Add missing retro snow tiles for autotiling (will follow soon)
- Add outlines to grave decals
- Move waterfall tiles over to 'images/tiles/water' + adjust colors
- Update retro brick and boxes to better suit art-style
- Update clouds
- Update rope, pushbuttons, snow bumps and forest walljump tiles - thanks to @weluvgoatz 
- Better magicblock visuals
- Add proper rublight graphics (crystal themed)
- Remove more outdated/un-wanted assets

**With patch 4, the following was also added:**

- Improved and expanded snow + ice cave tileset
- Updated retro tilesets
- Improved flying platforms
- Fixed crystal ground slopes
- Removed Snow Mountain tilegroup from tileset menu
- Removed even more old/unneeded graphics
- Updated lanterns + candles + torches
- Updated canon + dropper

---

**TODO List**

---

_Note: Theses changes will break some of the background assets in all levels using the older tilesets! Those will require manual updating!_"
838603654,Fix some memory leaks,mrkubax10,2022-02-02 18:47:40+00:00,2022-02-03 18:12:33+00:00,{},
835213468,Keep InfoBlock message inside screen,mrkubax10,2022-01-29 21:20:37+00:00,2022-02-16 16:46:16+00:00,{},Fixes #1229 
834259560,Opening language packs from options only focuses on language packs,Vankata453,2022-01-28 09:33:43+00:00,2022-03-02 17:01:55+00:00,{},"Closes #2124.

Makes ""Language packs"" from options only focus on language packs from the add-ons menu, when opened. Also makes some strings change, depending on where the menu has been opened from (""Add-ons"" or ""Language packs"")."
834048597,CI cleanup,Semphriss,2022-01-28 02:34:14+00:00,2022-02-16 16:46:01+00:00,{},"- Refactored the workflow files to separate each OS
- Cleaned up the scripts
- Fixes some FIXME's, such as adding GLBinding builds.
- Added documentation artifacts"
832841636,Fixed sound positioning,Semphriss,2022-01-26 21:50:32+00:00,2022-02-16 16:46:31+00:00,{},"Fixes #2125 

Makes all sounds use positioning if possible.

Note: Due to OpenAL limitations, all sounds need to be mono-channel to work properly. I've converted all sounds to mono and added a script to make conversion easier."
831485754,Delete unused Files,serano01,2022-01-25 13:56:35+00:00,2022-01-27 12:10:08+00:00,{},"I want to get rid of some of the old graphics, since they are no longer fitting to the newer tileset RustyBox made."
831478559,Use higher quality Retro-Brick,serano01,2022-01-25 13:49:10+00:00,2022-02-04 13:10:37+00:00,{},"Made pieces for it, too."
831348516,Add force-content option to bonus blocks,mrkubax10,2022-01-25 11:17:20+00:00,2022-01-27 08:42:56+00:00,{},
830703120,Don't draw level time in editor,mrkubax10,2022-01-24 18:28:06+00:00,2022-01-30 15:09:01+00:00,{},
828036077,Add test levels,Zwatotem,2022-01-21 00:24:45+00:00,2025-04-02 18:07:11+00:00,"{'category:levels': 1, 'status:conditional': 1}","Supplementary to #2106 

Adds test levels (hidden from players) used for testing of basic game movement. Each test corresponds to a demo file, that should pass this test consistently. These tests are meant mainly for regression testing, for when new features, especially movement options come out."
824030638,Add commandline option --test,Zwatotem,2022-01-16 22:48:33+00:00,,"{'status:in-progress': 1, 'status:needs-discussion': 1, 'type:feature': 1, 'category:code': 1}","~~This pull request will have to be merged by the end of this week, so I'll see how much more I can fit in here by then.~~ Planned are:
- Get rid of audio during these tests
- Warp playthrough mode (disable delays between game logic steps)
- Support for single file testing (Either level and demo in the same file or pointing to these files)
- Hide this stuff behind a compiler switch, so it's not exposed in public builds.
- Scripting functions that work like test steps (e.g. all must fire, or any must fire, or neither etc.)
- Test manager executable, that can fire several of these tests in parallel.

The tests themselves are probably going to be introduced in a separate PR. Let me know ahead of time, where should they be and how to package them, so they don't end up like secret swimming test that's shipped with every copy of SuperTux right now."
823801209,Fix ItemStringSelect::get_width() changing unexpectedly,Grumbel,2022-01-16 01:27:47+00:00,2022-02-16 16:46:56+00:00,{},
823630606,Detect touchscreen when enabling mobile controller,mrkubax10,2022-01-15 12:49:03+00:00,2022-02-22 11:10:20+00:00,{},Fixes issue when mobile controller is enabled by default on devices without touchscreen
821445076,Group repeating tiles to render long strips of tiles as a single GL rectangle,pelya,2022-01-13 20:22:07+00:00,,{'status:needs-review': 1},"You may have noticed that worldmap on Android renders terribly slowly.
That's because Android GL hardware cannot handle the amount of triangles that SuperTux pushes each frame.
This optimization will calculate the adjacent tiles into a bigger rectangle, and render them together as two GL triangles, with the repeating texture.
There is also a script update-tilecache.sh which will launch SuperTux with each level, which will calculate the big rectangles and save them into .local/share/supertux2/tilecache so the levels will load faster.
On the worldmap on ""The Journey Begins"" level this optimization reduces the amount of GL triangles from 8500 to 2860, and increases FPS from 6-7 to 43-48, when measured on my Poco X3 Pro, which is actually a gaming phone, but nowhere near a gaming laptop in terms of GL triangles output.
On the Forest worldmap on the level ""Tower of Ghosts"" FPS is 9-11, and 7-8 inside the level. With the optimization, FPS is 46-52 on the worldmap, and 39-42 inside the level.
Android app is compiled with LTO enabled. Without LTO, FPS drops miserably even with the GL optimization.
This is the last remaining Android patch, I've saved the biggest for last."
821383548,Improvements to profile management + unlimited profiles,Vankata453,2022-01-13 19:42:01+00:00,2022-08-11 14:35:30+00:00,{},"Makes additions to the profile management system:

1. Allows to create an unlimited amount of profiles, all of which are name-able. Profiles are created as folders in the format `profile{id}`, as well as added to the `profiles` section in the config file, where their respective IDs and names are stored. Names are limited to a maximum of 20 characters. The abilities to add and rename these profiles, as well as do so with a default name, were also added.
2. Aside from the ""Reset"" and ""Reset All"" options, ""Delete"" and ""Delete All"" were added, which allow the user to delete the currently selected profile, or all profiles. If all profiles are deleted, the next one to be created will be 1.

<details>
<summary>Screenshots</summary>

![Main profiles menu](https://user-images.githubusercontent.com/78196474/177310595-bdbca106-0a1d-4c90-a1e3-f1bcfd0175f9.png)
![Adding a new profile](https://user-images.githubusercontent.com/78196474/177310701-883fae57-8221-4a58-abd0-870eb965e97e.png)
![Renaming an existing profile](https://user-images.githubusercontent.com/78196474/177310804-619cb010-5bac-4598-9ce7-fa4be3e36b9b.png)
</details>

Closes #485."
821360196,Tux will not drop an object when releasing Action button,pelya,2022-01-13 19:25:06+00:00,2022-01-16 20:38:45+00:00,{},"You need to press the button again to drop the object
Holding the Action button on a phone makes it impossible to press the Jump button
Also prevents Tux from blasting a stunned Mr. Ice Block with a fireball when trying to pick him up"
821300018,Remove get_pixel API,pelya,2022-01-13 18:40:09+00:00,,{'status:needs-work': 1},"On my old Galaxy Note 3 the FPS dropped to one frame per two seconds the moment a magic block was on screen.
GL drivers on Android does not handle reading pixels from the screen at all.
The magic blocks should work more or less the same, I have tested the block activation distance on Tower of Ghosts level.
Magic blocks are now activated only by lanterns. If there are any community levels that used Live Fire guy to activate magic blocks, they are now broken."
821283879,Improved touch controls,pelya,2022-01-13 18:23:43+00:00,2022-03-19 17:33:55+00:00,{},"Touch button images are half-transparent and smaller, but touch button area is bigger.
Touch buttons will not send mouse click events to the underlying widgets.
Does not depend on touch device ID 0, on my phone the touchscreen has device ID 4."
820216103,Attempt to fix issues with missing cwrap (WASM),Semphriss,2022-01-13 00:19:06+00:00,2022-02-16 16:47:08+00:00,{},
820158039,Use SDL_OpenURL() to open URL cross-platformingly,pelya,2022-01-12 23:02:55+00:00,2022-02-16 16:47:26+00:00,{},Including Android support
819302986,Further improvements to the installation steps,Semphriss,2022-01-12 04:37:39+00:00,2022-02-16 16:47:38+00:00,{},"- Adds more CMake options to the list
- Revamps the Windows installation steps, and replaces the old, unmaintained dependency prebuilts to vcpkg, similarly to the CI scripts.
- Added tiny detail in the Ubuntu Touch build."
819205218,Android support and CI build file,pelya,2022-01-12 00:34:37+00:00,2022-02-16 16:48:06+00:00,{},"You can run the generated .apk file on your phone, but you need a keyboard to play.
I will submit my touchscreen fixes and other Android changes in a separate patch"
817921941,door: fix sprite loading,Hypernoot,2022-01-10 18:44:52+00:00,2022-01-12 01:38:15+00:00,{},correct loading of door sprite
816396480,Add confirmation dialog before going to donation page,Vankata453,2022-01-07 14:04:51+00:00,2022-01-11 15:12:40+00:00,{},Adds a dialog for the user to confirm if they want to go to the donation page. Should be beneficial to the user experience and should help with accidental clicks.
815007452,Replaced greenish Will-O-Wisps with white version,Semphriss,2022-01-05 20:07:17+00:00,2022-01-07 08:54:09+00:00,{},This allows for better usage with the color property.
814931459,Use show_confirmation for level sharing in editor,Vankata453,2022-01-05 18:06:13+00:00,2022-01-11 15:13:16+00:00,{},"Adds the use of a `show_confirmation` dialog to confirm level sharing in editor, which was not used before, but rather different code, which achieves the same thing."
814309032,Revert TextObject back to a singleton,Semphriss,2022-01-05 00:58:06+00:00,2022-01-11 15:13:43+00:00,{'status:needs-discussion': 1},"Fixes #2069

It has been suggested that a level should be able to use multiple TextObjects at once; I recommend investigating if it would be possible to simulate this using scripting functions on the singleton."
813972995,"Add ""Editor Guides"" button to level editor menu",Vankata453,2022-01-04 15:53:57+00:00,2022-01-15 09:28:54+00:00,{},"Adds a button that redirects the user to the community-made level editor [guides](https://github.com/SuperTux/supertux/wiki/Level-Editor), located in the wiki. The button is positioned on the bottom of the menu. The browser redirection code for the donation button was used.

Aims to provide a temporary solution for #505."
813423682,Fix typos PL translation,tdadela,2022-01-03 21:34:42+00:00,2022-01-03 22:31:32+00:00,{},
813358283,Add Open Directory option to FileSystemMenu,mrkubax10,2022-01-03 19:27:09+00:00,2022-01-11 15:14:13+00:00,{'type:feature': 1},
813262468,Show confirmation message when deleting level or world,mrkubax10,2022-01-03 16:27:46+00:00,2022-01-11 15:15:23+00:00,{},
812944699,Make stalactite's layer more consistent,Semphriss,2022-01-03 07:12:12+00:00,2022-03-02 19:49:06+00:00,{},"Prior to this PR, the stalactite would be rendered on `LAYER_OBJECTS` (layer 50) when inactive, and, when shaking or falling, on its internal `m_layer`, which defaults to `LAYER_TILES - 1` (layer -1) and cannot be edited from the editor.

This PR makes it more consistent by:
- Using `m_layer` everywhere.
- Setting `m_layer` to `LAYER_OBJECTS`, which makes the stalactite render and fall on the same layer it used to render to when standing still.

Fixes #1991"
812938099,Badguys no longer deactivate if they aren't alive,Semphriss,2022-01-03 06:59:04+00:00,2022-01-11 15:17:39+00:00,{},"Fixes #2050

This prevents dying/dead badguys from being deactivated at all, preventing their erroneous re-activation as ""alive""."
812849252,Hiding level names from integrations also hides names when testing,Semphriss,2022-01-03 01:45:43+00:00,2022-01-11 15:17:56+00:00,{},Fixes #2059
812667591,Make displacement rendering consistent across different scale factors,alula,2022-01-02 01:45:47+00:00,2022-03-17 12:56:43+00:00,{'status:needs-work': 1},"Well, a picture is worth a thousand words...

Before:

![image](https://user-images.githubusercontent.com/6276139/147863861-ff962387-69fd-46ff-b710-816a4ec1c47c.png)
![image](https://user-images.githubusercontent.com/6276139/147863862-84654eb4-c76b-4dd0-960f-7a33e5ce3a66.png)

After:

![image](https://user-images.githubusercontent.com/6276139/147863863-04c91b0e-110e-47bb-b982-e538287bab7d.png)
"
812634623,Update copyright year to 2022,Semphriss,2022-01-01 20:59:36+00:00,2022-01-01 21:03:07+00:00,{},This updates the copyright info on the main menu to 2003-2022.
812290112,Fetch details concerning crashes for WASM builds,Semphriss,2021-12-31 08:30:33+00:00,2022-01-01 14:46:48+00:00,{},"By default, a C++ error thrown and caught by JavaScript would be translated by a number representing the address at which the exception is located.

This PR adds code to retrieve the message from a C++ exception, giving clearer messages."
812279482,Followup to custom menus,weluvgoatz,2021-12-31 07:53:32+00:00,2022-01-11 15:18:20+00:00,{},"This PR makes the color-customizable menus more efficient, allows for more colors to customize (which should fix a crash one user was experiencing but that I could not reproduce) and allows the customization of non-neutral-colored text.  "
811920345,Steam edits,Semphriss,2021-12-30 11:15:39+00:00,2022-03-02 19:23:33+00:00,{},"This modifies the 0.6.3 release with some Steam-specific adjustments:
- Withdrawal of the donation button, per Steam's rules regarding off-site purchases (Donations are included in ""purchases"")
- Added automatic pausing when the Steam overlay is open (Shift+tab) and when a joystick is unplugged, per Steam's recommended best practices

I made a separate branch based on the v0.6.3 tag in order to keep the minimum amount of changes from the release; I would prefer to stay as close to the release as possible, as using nightlies might include buggy content - including those in the 13 or so PRs I merged a few days ago. I will update the Steam builds using only that branch; it should be kept with the strict minimum of additions to make sure no bugs are added.

This PR is there to be merged on master just before the next release, so changes are included in the base game again.

(Please note that there are more things I need to do, and with the next review Steam will most likely have more suggestions, so please do not merge too early so we don,t have to merge the branch multiple times)"
811698345,Multiplayer,Semphriss,2021-12-29 22:21:36+00:00,2022-03-19 22:35:12+00:00,{},"'Nuff said.

Fixes #224
Fixes #852
Closes #1956

Additionally:
Fixes #2057
Fixes #1537 

Supports:
- Any number of player
- Control both joysticks/controllers and keyboard for all players
- Hot-plugging of controllers automatically spawn/de-spawn players if there is an active sector that isn't the title screen
- Manual configuration through the options menu
- Stats saved for all players, persistent even if a certain player doesn't play for a long time
- Adaptive camera to track all players on screen

https://user-images.githubusercontent.com/66701383/147707597-044a5718-3bab-4083-82f9-011c35f0cd58.mp4

(Sorry for the non-simultaneous movements, it's hard to play two players with two hands)

### Split screen?

Split screen has been considered and will likely be added in the future, but it requires some improvements to the rendering engine first so it supports cropping properly. I've already done that for another unreleased PR, so I know it's possible and I know how to do it, but I need to actually take the time to do it, so it won't be immediate."
811688334,Improvements to flipping,Narre,2021-12-29 21:45:40+00:00,2022-01-11 15:18:34+00:00,{},"Fixes #2002

This PR fixes the offsets `PathObject`s had on levelflip (which could in some cases extend a sector's height just by flipping, because a flipped path-following tilemap got offset beyond the sector's boundaries). It also changes the hitbox of `door.sprite` (just slightly) to prevent doors from having a gap underneath them on levelflip.

It also makes backgrounds and gradients flip."
811396043,Added try-catches arounf FS calls (WASM),Semphriss,2021-12-29 10:29:25+00:00,2021-12-29 11:04:31+00:00,{},This should help fixing the problems at https://supertux.semphris.com/play .
811168474,Show progress in contrib level menus,Narre,2021-12-28 22:10:43+00:00,2023-07-18 15:26:53+00:00,{},"Fixes #1251

I fixed the feature that was broken for so long it got removed entirely. And I made it better.

![progress_official](https://user-images.githubusercontent.com/14074789/147610584-c2b7cd0e-32bb-4d40-9d65-49a8a281f5ab.png)
![progress_user](https://user-images.githubusercontent.com/14074789/147610604-b8a0d4b8-fe0b-4f33-bc45-6956fdc9f852.png)
"
811037529,Fix ghost tree not appearing properly,bruhmoent,2021-12-28 16:11:51+00:00,2021-12-29 12:18:59+00:00,{},"

https://user-images.githubusercontent.com/69918580/147585225-58fa1e2c-7be3-4b4d-921d-5e5ae6dba5f3.mp4


Before ^

https://user-images.githubusercontent.com/69918580/147584927-ee0be863-9490-4ef9-9295-8ae5d16a30c4.mp4

After ^"
810632218,Replaced gentle pushback with hard floor when Tux is swimming at the bottom of a sector,Semphriss,2021-12-27 22:57:31+00:00,2022-01-11 15:23:22+00:00,{},Fixes #1902
810628582,Added workflows for Unix with vcpkg builds,Semphriss,2021-12-27 22:38:40+00:00,2022-02-16 16:58:22+00:00,{},This is an attempt to add workflows to build SuperTux with Vcpkg on non-windows OSes.
810611148,Always replace backslashes with forward slashes for custom particles,Semphriss,2021-12-27 21:37:20+00:00,2021-12-30 11:32:17+00:00,{},Fixes #2024
810594081,"Change ""Mb"" to ""MB"" in the WASM loader",Semphriss,2021-12-27 20:46:42+00:00,2021-12-27 22:09:26+00:00,{},
810510508,Add delete world option to editor,mrkubax10,2021-12-27 17:08:12+00:00,2022-01-01 14:42:40+00:00,{},
810283118,Improved management of mobile controls + made them available on all platforms,Semphriss,2021-12-27 09:25:35+00:00,2022-01-11 15:23:32+00:00,{},Fixes #2027 
810072957,"Find RAQM, even in vcpkg builds",tobbi,2021-12-26 21:22:42+00:00,2021-12-26 22:37:16+00:00,{},
810004593,Add scrolling with mouse to editor,mrkubax10,2021-12-26 11:47:50+00:00,2021-12-27 08:58:38+00:00,{},Adds feature from https://github.com/SuperTux/supertux/issues/1929#issuecomment-992591648
809936966,Heavy Crates + Updated crate designs,Rusty-Box,2021-12-25 22:05:37+00:00,2021-12-28 22:08:01+00:00,"{'involves:editor': 1, 'category:code': 1, 'category:design': 1}","**Heavy crates** are stronger, metal reinforced crate variants which can only be destroyed through bomb explosions, larger Crusher variants (e.g. Krosh) and Earth Tux's rock ability.

Aside heavy crates, this PR updates the look for each crate type by adding outlines and other minor tweaks."
